iata,ident,name,latitude,longitude,iso_country,city
VTB,UMII,Vitebsk Vostochny Airport,55.126499176025,30.349599838257,BY,Vitebsk
KGD,UMKK,Khrabrovo Airport,54.8899993896484,20.5925998687744,RU,Kaliningrad
GNA,UMMG,Hrodna Airport,53.6020011901856,24.0538005828857,BY,Hrodna
MSQ,UMMS,Minsk National Airport,53.888071,28.039964,BY,Minsk
MVQ,UMOO,Mogilev Airport,53.9548988342285,30.095100402832,BY,Mogilev
ABA,UNAA,Abakan International Airport,53.740002,91.385002,RU,Abakan
BAX,UNBB,Barnaul Airport,53.3638000488281,83.5384979248047,RU,Barnaul
RGK,UNBG,Gorno-Altaysk Airport,51.969204,85.836539,RU,Gorno-Altaysk
KEJ,UNEE,Kemerovo Airport,55.2700996398926,86.1072006225586,RU,Kemerovo
EIE,UNII,Yeniseysk Airport,58.4742012023926,92.1125030517578,RU,Yeniseysk
TGP,UNIP,Podkamennaya Tunguska Airport,61.589699,89.994003,RU,Bor
KJA,UNKL,Krasnoyarsk International Airport,56.173077,92.492437,RU,Krasnoyarsk
ACS,UNKS,Achinsk Airport,56.269185,90.57511,RU,Achinsk
KYZ,UNKY,Kyzyl Airport,51.6693992614746,94.4005966186523,RU,Kyzyl
OVB,UNNT,Novosibirsk Tolmachevo Airport,55.019756,82.618675,RU,Novosibirsk
OMS,UNOO,Omsk Central Airport,54.9669990539551,73.3105010986328,RU,Omsk
SWT,UNSS,Strezhevoy Airport,60.709400177,77.6600036621,RU,Strezhevoy
TOF,UNTT,Bogashevo Airport,56.380298614502,85.208297729492,RU,Tomsk
NOZ,UNWW,Spichenkovo Airport,53.811401,86.877197,RU,Novokuznetsk
DKS,UODD,Dikson Airport,73.5178070068359,80.3796691894531,RU,Dikson
HTG,UOHH,Khatanga Airport,71.9781036376953,102.490997314453,RU,Khatanga
IAA,UOII,Igarka Airport,67.4372024536133,86.6219024658203,RU,Igarka
NSK,UOOO,Norilsk-Alykel Airport,69.3110961914063,87.3321990966797,RU,Norilsk
THX,UOTT,Turukhansk Airport,65.797203064,87.9353027344,RU,Turukhansk
AAQ,URKA,Anapa Vityazevo Airport,45.002102,37.347301,RU,Krasnyi Kurgan
EIK,URKE,Yeysk Airport,46.68,38.21,RU,Yeysk
GDZ,URKG,Gelendzhik Airport,44.5820926295,38.0124807358,RU,Gelendzhik
KRR,URKK,Krasnodar Pashkovsky International Airport,45.034698486328,39.170501708984,RU,Krasnodar
MCX,URML,Makhachkala Uytash International Airport,42.816799,47.652302,RU,Makhachkala
MRV,URMM,Mineralnyye Vody Airport,44.2251014709473,43.081901550293,RU,Mineralnyye Vody
NAL,URMN,Nalchik Airport,43.5129013061524,43.6366004943848,RU,Nalchik
OGZ,URMO,Vladikavkaz Beslan International Airport,43.205101,44.606602,RU,Beslan
IGT,URMS,Magas Airport,43.323268,45.012568,RU,Sunzha
STW,URMT,Stavropol Shpakovskoye Airport,45.1091995239258,42.1128005981445,RU,Stavropol
ROV,URRP,Platov International Airport,47.493888,39.924722,RU,Rostov-on-Don
TGK,URRT,Taganrog Yuzhny Airport,47.1983333,38.8491667,RU,Taganrog
AER,URSS,Sochi International Airport,43.449902,39.9566,RU,Sochi
ASF,URWA,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,RU,Astrakhan
ESL,URWI,Elista Airport,46.3739013671875,44.3308982849121,RU,Elista
VOG,URWW,Volgograd International Airport,48.7825012207031,44.3455009460449,RU,Volgograd
BNH,US-0370,Cape Air Seaplanes on Boston Harbor Seaplane Base,42.352502,-71.025832,US,Boston
XWA,US-0571,Williston Basin International Airport,48.258387,-103.748797,US,Williston
RTL,US-0F3,Spirit Lake Municipal Airport,43.387500762939,-95.139198303223,US,Spirit Lake
WWT,US-7560,Mertarvik Airport,60.810278,-164.449444,US,Mertarvik
CEK,USCC,Chelyabinsk Balandino Airport,55.305801,61.5033,RU,Chelyabinsk
MQF,USCM,Magnitogorsk International Airport,53.3931007385254,58.7556991577149,RU,Magnitogorsk
SBT,USDA,Sabetta International Airport,71.219167,72.052222,RU,Sabetta
BVJ,USDB,Bovanenkovo Airport,70.315278,68.333611,RU,Bovanenkovo
SLY,USDD,Salekhard Airport,66.5907974243164,66.6110000610352,RU,Salekhard
YMK,USDK,Mys Kamenny Airport,68.467676,73.596733,RU,Mys Kamennyi
KKQ,USDP,Krasnoselkup Airport,65.717,82.455,RU,Krasnoselkup
TQL,USDS,Tarko-Sale Airport,64.930485,77.811295,RU,Tarko-Sale
UEN,USDU,Urengoy Airport,65.9599990845,78.43699646,RU,Urengoy
EZV,USHB,Berezovo Airport,63.9210014343262,65.0305023193359,RU,
HMA,USHH,Khanty Mansiysk Airport,61.0284996032715,69.0860977172852,RU,Khanty-Mansiysk
IRM,USHI,Igrim Airport,63.200391,64.440136,RU,
NYA,USHN,Nyagan Airport,62.110001,65.614998,RU,Nyagan
OVS,USHS,Sovetskiy Airport,61.3266220092774,63.6019134521484,RU,Sovetskiy
URJ,USHU,Uray Airport,60.1032981872559,64.8266983032227,RU,Uray
EYK,USHY,Beloyarskiy Airport,63.686901,66.698601,RU,
IJK,USII,Izhevsk Airport,56.8280982971191,53.4575004577637,RU,Izhevsk
KVX,USKK,Pobedilovo Airport,58.503883,49.347831,RU,Kirov
NYM,USMM,Nadym Airport,65.4809036254883,72.6988983154297,RU,Nadym
NUX,USMU,Novy Urengoy Airport,66.0693969726563,76.5203018188477,RU,Novy Urengoy
NJC,USNN,Nizhnevartovsk Airport,60.9492988586426,76.4835968017578,RU,Nizhnevartovsk
PEE,USPP,Perm International Airport,57.914501,56.021198,RU,Perm
KGP,USRK,Kogalym International Airport,62.1903991699219,74.5337982177734,RU,Kogalym
NFG,USRN,Nefteyugansk Airport,61.1082992553711,72.6500015258789,RU,Nefteyugansk
NOJ,USRO,Noyabrsk Airport,63.1833000183106,75.2699966430664,RU,Noyabrsk
SGC,USRR,Surgut Airport,61.3437004089356,73.4018020629883,RU,Surgut
SVX,USSS,Koltsovo Airport,56.743099212646,60.802700042725,RU,Yekaterinburg
RMZ,USTJ,Remezov Airport,58.058466,68.343392,RU,Tobolsk
TOX,USTO,Tobolsk Airport,58.135799407959,68.2319030761719,RU,Tobolsk
TJM,USTR,Roshchino International Airport,57.1896018982,65.3243026733,RU,Tyumen
KRO,USUU,Kurgan Airport,55.4752998352051,65.4156036376953,RU,Kurgan
BKN,UT1H,Balkanabat Airport,39.480598,54.366001,TM,Balkanabat
GMV,UT25,Monument Valley Airport,37.015868,-110.202031,US,Oljato-Monument Valley
ASB,UTAA,Ashgabat International Airport,37.986801,58.361,TM,Ashgabat
KRW,UTAK,Turkmenbashi International Airport,40.063301,53.007198,TM,Turkmenbashi
MYP,UTAM,Mary International Airport,37.62353,61.895668,TM,Mary
TAZ,UTAT,Daşoguz Airport,41.759853,59.836149,TM,Daşoguz
CRZ,UTAV,Türkmenabat International Airport,38.930662,63.563982,TM,Türkmenabat
DYU,UTDD,Dushanbe Airport,38.5433006287,68.8249969482,TJ,Dushanbe
TJU,UTDK,Kulob Airport,37.9880981445312,69.8050003051758,TJ,Kulyab
LBD,UTDL,Khujand Airport,40.215401,69.694702,TJ,Khujand
KQT,UTDT,Qurghonteppa International Airport,37.8664016723633,68.8647003173828,TJ,Kurgan-Tyube
AZN,UTKA,Andizhan Airport,40.727699,72.293999,UZ,Andizhan
FEG,UTKF,Fergana International Airport,40.358799,71.745003,UZ,Fergana
NMA,UTKN,Namangan Airport,40.9846,71.556702,UZ,Namangan
MOK,UTNM,Muynak Airport,43.753636,59.029884,UZ,Muynak
NCU,UTNN,Nukus Airport,42.4884,59.623299,UZ,Nukus
UGC,UTNU,Urgench Airport,41.5843009948731,60.6417007446289,UZ,Urgench
NVI,UTSA,Navoi Airport,40.117199,65.170799,UZ,Navoi
BHK,UTSB,Bukhara International Airport,39.775002,64.483299,UZ,Bukhara
KSQ,UTSK,Karshi Airport,38.802246,65.773068,UZ,Karshi
AFS,UTSN,Sugraly Airport,41.613899,64.2332,UZ,Zarafshan
SKD,UTSS,Samarkand Airport,39.7005004882812,66.9838027954102,UZ,Samarkand
TMJ,UTST,Termez Airport,37.287261,67.311869,UZ,Termez
TAS,UTTT,Tashkent International Airport,41.257900238,69.2811965942,UZ,Tashkent
UTU,UTU,Ustupu Airport,9.1283,-77.9337,PA,Ustupu
KMW,UUBA,Kostroma Sokerkino Airport,57.7969017029,41.0194015503,RU,Kostroma
KLF,UUBC,Grabtsevo Airport,54.5499992371,36.3666687012,RU,Kaluga
IWA,UUBI,Ivanovo South Airport,56.9393997192383,40.9407997131348,RU,Ivanovo
RYB,UUBK,Staroselye Airport,58.1041984558105,38.9294013977051,RU,Rybinsk
BZK,UUBP,Bryansk Airport,53.214199,34.176399,RU,Bryansk
ZIA,UUBW,Zhukovsky International Airport,55.553299,38.150002,RU,Moscow
DME,UUDD,Domodedovo International Airport,55.4087982177734,37.9062995910645,RU,Moscow
IAR,UUDL,Tunoshna Airport,57.560699,40.157398,RU,Tunoshna
SVO,UUEE,Sheremetyevo International Airport,55.972599,37.4146,RU,Moscow
KLD,UUEM,Migalovo Air Base,56.8246994018555,35.7577018737793,RU,Tver
OSF,UUMO,Ostafyevo International Airport,55.511667,37.507222,RU,Moscow
CKL,UUMU,Chkalovskiy Air Base,55.8783,38.061699,RU,Moscow
EGO,UUOB,Belgorod International Airport,50.643798828125,36.5900993347168,RU,Belgorod
URS,UUOK,Kursk East Airport,51.7505989074707,36.2956008911133,RU,Kursk
LPK,UUOL,Lipetsk Airport,52.7028007507324,39.5377998352051,RU,Lipetsk
VOZ,UUOO,Voronezh International Airport,51.8142013549805,39.2295989990234,RU,Voronezh
TBW,UUOT,Donskoye Airport,52.806098937988,41.482799530029,RU,Tambov
UUU,UUU,Manumu Airport,-9.0746,147.5735,PG,Manumu
RZN,UUWR,Turlatovo Airport,54.5559005737305,39.8552017211914,RU,Ryazan
TYA,UUWV,Klokovo Airfield,54.239,37.6,RU,Tula
VKO,UUWW,Vnukovo International Airport,55.5914993286,37.2615013123,RU,Moscow
UCT,UUYH,Ukhta Airport,63.5668983459473,53.8046989440918,RU,Ukhta
INA,UUYI,Inta Airport,66.053372,60.105786,RU,Inta
PEX,UUYP,Pechora Airport,65.1211013793945,57.1307983398438,RU,Pechora
USK,UUYS,Usinsk Airport,66.0046997070313,57.3671989440918,RU,Usinsk
VKT,UUYW,Vorkuta Airport,67.4886016845703,63.9930992126465,RU,Vorkuta
UTS,UUYX,Ust-Tsylma Airport,65.4372940063,52.2003364563,RU,Ust-Tsylma
SCW,UUYY,Syktyvkar Airport,61.6469993591309,50.845100402832,RU,Syktyvkar
GOJ,UWGG,Nizhny Novgorod Strigino International Airport,56.230098724365,43.784000396729,RU,Nizhny Novgorod
UUA,UWKB,Bugulma Airport,54.6399993896484,52.801700592041,RU,Bugulma
KZN,UWKD,Kazan International Airport,55.606201171875,49.278701782227,RU,Kazan
NBC,UWKE,Begishevo Airport,55.5647010803223,52.0924987792969,RU,Nizhnekamsk
JOK,UWKJ,Yoshkar-Ola Airport,56.7005996704102,47.9047012329102,RU,Yoshkar-Ola
CSY,UWKS,Cheboksary Airport,56.0903015136719,47.3473014831543,RU,Cheboksary
ZIX,UWKV,Zhigansk Airport,66.7965011597,123.361000061,RU,Zhigansk
ULV,UWLL,Ulyanovsk Baratayevka Airport,54.268299,48.2267,RU,Ulyanovsk
ULY,UWLW,Ulyanovsk East Airport,54.401001,48.8027,RU,Cherdakly
REN,UWOO,Orenburg Central Airport,51.7957992553711,55.4566993713379,RU,Orenburg
OSW,UWOR,Orsk Airport,51.072498,58.5956,RU,Orsk
PEZ,UWPP,Penza Airport,53.1105995178223,45.0210990905762,RU,Penza
SKX,UWPS,Saransk Airport,54.125129699707,45.2122573852539,RU,Saransk
BWO,UWSB,Balakovo Airport,51.8582992554,47.7456016541,RU,Balakovo
GSV,UWSG,Gagarin International Airport,51.712778,46.171111,RU,Saratov
BCX,UWUB,Beloretsk Airport,53.938389,58.340113,RU,Beloretsk
NEF,UWUF,Neftekamsk Airport,56.1068992615,54.3471984863,RU,Neftekamsk
OKT,UWUK,Oktyabrskiy Airport,54.4399986267,53.3883018494,RU,Kzyl-Yar
UFA,UWUU,Ufa International Airport,54.557498931885,55.874401092529,RU,Ufa
KUF,UWWW,Kurumoch International Airport,53.504901885986,50.16429901123,RU,Samara
UZM,UZM,Hope Bay Aerodrome,68.156,-106.618,CA,Hope Bay
UZR,UZR,Urzhar Airport,47.09115,81.66521,KZ,Urzhar
REW,VA1G,"Rewa Airport, Chorhata, REWA",24.503401,81.220299,IN,Rewa
DIU,VA1P,Diu Airport,20.7131,70.921097,IN,Diu
GDB,VA2C,Birsi Airport,21.526817,80.290347,IN,Gondia
AMD,VAAH,Sardar Vallabhbhai Patel International Airport,23.0771999359,72.6346969604,IN,Ahmedabad
AKD,VAAK,Akola Airport,20.698931,77.056883,IN,Akola
IXU,VAAU,Aurangabad Airport,19.862699508667,75.3981018066406,IN,Aurangabad
BOM,VABB,Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,IN,Mumbai
PAB,VABI,Bilaspur Airport,21.9884,82.111,IN,Bilaspur
BHJ,VABJ,Bhuj Airport,23.2877998352,69.6701965332,IN,Bhuj
IXG,VABM,Belagavi Airport,15.8593,74.618301,IN,Belgaum
BDQ,VABO,Vadodara Airport,22.336201,73.226303,IN,Vadodara
BHO,VABP,Raja Bhoj International Airport,23.2875003815,77.3374023438,IN,Bhopal
BHU,VABV,Bhavnagar Airport,21.752199173,72.1852035522,IN,Bhavnagar
NMB,VADN,Daman Airport,20.434401,72.843201,IN,Daman
GUX,VAGN,Guna Airport,24.654699,77.347298,IN,
GOI,VAGO,Dabolim Airport,15.3808,73.831398,IN,Vasco da Gama
HBX,VAHB,Hubli Airport,15.361700058,75.0848999023,IN,Hubli
IDR,VAID,Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,IN,Indore
JLR,VAJB,Jabalpur Airport,23.1777992248535,80.052001953125,IN,
JGA,VAJM,Jamnagar Airport,22.4654998779297,70.0126037597656,IN,Jamnagar
IXY,VAKE,Kandla Airport,23.1127,70.100304,IN,Kandla
HJR,VAKJ,Khajuraho Airport,24.8172,79.918602,IN,Khajuraho
KLH,VAKP,Kolhapur Airport,16.6646995544,74.2893981934,IN,
IXK,VAKS,Keshod Airport,21.317101,70.270401,IN,Keshod
NDC,VAND,Nanded Airport,19.1833000183,77.3167037964,IN,Nanded
NAG,VANP,Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,IN,Nagpur
ISK,VAOZ,Nashik Airport,20.119101,73.912903,IN,Nasik
PNQ,VAPO,Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,IN,Pune
PBD,VAPR,Porbandar Airport,21.649524,69.656405,IN,Porbandar
RTC,VARG,Ratnagiri Airport,17.013599,73.327797,IN,
RAJ,VARK,Rajkot Airport,22.3092002869,70.7795028687,IN,Rajkot
RPR,VARP,Swami Vivekananda Airport,21.180401,81.7388,IN,Raipur
SAG,VASD,Shirdi Airport,19.688752,74.377354,IN,Kakadi
SSE,VASL,Solapur Airport,17.6280002594,75.9347991943,IN,Solapur
STV,VASU,Surat Airport,21.1140995026,72.7417984009,IN,
UDR,VAUD,Maharana Pratap Airport,24.6177005768,73.8961029053,IN,Udaipur
CMB,VCBI,Bandaranaike International Colombo Airport,7.1807599067688,79.8841018676758,LK,Colombo
ACJ,VCCA,Anuradhapura Airport,8.301542,80.42848,LK,Anuradhapura
BTC,VCCB,Batticaloa Airport,7.70576,81.678802,LK,Batticaloa
RML,VCCC,Colombo Ratmalana Airport,6.82199001312256,79.8861999511719,LK,Colombo
ADP,VCCG,Ampara Airport,7.336745,81.623869,LK,Ampara
HIM,VCCH,Hingurakgoda Air Force Base,8.04981,80.9814,LK,Polonnaruwa Town
JAF,VCCJ,Jaffna International Airport,9.79233,80.070099,LK,Jaffna
KCT,VCCK,Koggala Airport,5.99368000030518,80.3202972412109,LK,Galle
KTY,VCCN,Katukurunda Air Force Base,6.55212020874,79.9775009155,LK,Kalutara
GIU,VCCS,Sigiriya Air Force Base,7.95666980743,80.7285003662,LK,Sigiriya
TRR,VCCT,China Bay Airport,8.5385103225708,81.1819000244141,LK,Trincomalee
WRZ,VCCW,Weerawila Airport,6.25448989868,81.2351989746,LK,Weerawila
HRI,VCRI,Mattala Rajapaksa International Airport,6.284467,81.124128,LK,
BBM,VDBG,Battambang Airport,13.0956,103.223999,KH,Battambang
KZC,VDKH,Kampong Chhnang Airport,12.255032,104.564657,KH,Kampong Chhnang
KKZ,VDKK,Koh Kong Airport,11.613397,102.997084,KH,Krong Khemara Phoumin
MWV,VDMK,Mondulkiri Airport,12.463648,107.187252,KH,Sen Monorom
PNH,VDPP,Phnom Penh International Airport,11.5466,104.844002,KH,Phnom Penh (Pou Senchey)
RBE,VDRK,Ratanakiri Airport,13.7299995422363,106.986999511719,KH,Ratanakiri
REP,VDSR,Siem Reap International Airport,13.41155,103.813044,KH,Siem Reap
TNX,VDST,Stung Treng Airport,13.5319,106.014999,KH,Stung Treng
KOS,VDSV,Sihanoukville International Airport,10.569498,103.631001,KH,Preah Sihanouk
KZD,VDSY,Krakor Airport,12.5385,104.1486,KH,Krakor
ELX,VE-0095,Isla de Tigre  Heliport,9.56999969482422,-62.4366989135742,VE,Isla de Tigre
LGY,VE-0114,Lagunillas Airport,10.1239995956421,-71.2379989624023,VE,Lagunillas
KTV,VE-0205,Kamarata Airport,5.7171,-62.33727,VE,Kamarata
LAG,VE-0206,La Guaira Airport,10.5333299637,-67.0333328247,VE,La Guaira
SFX,VE-0207,Macagua Airport,8.2788,-62.6652,VE,Ciudad Guayana
SVV,VE-0208,San Salvador de Paul Airport,7.0,-62.0,VE,San Salvador de Paul
WOK,VE-0209,Wonken Airport,5.25,-61.7333335876465,VE,Wonken
DBR,VE89,Darbhanga Airport,26.192801,85.916901,IN,Darbhanga
IXV,VEAN,Along Airport,28.1753005981445,94.802001953125,IN,
IXA,VEAT,Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,IN,Agartala
IXB,VEBD,Bagdogra Airport,26.6812000274658,88.3285980224609,IN,Siliguri
RGH,VEBG,Balurghat Airport,25.2616996765137,88.7956008911133,IN,Balurghat
SHL,VEBI,Shillong Airport,25.7035999298096,91.9786987304688,IN,Shillong
BBI,VEBS,Biju Patnaik Airport,20.2444000244,85.8178024292,IN,Bhubaneswar
CCU,VECC,Netaji Subhash Chandra Bose International Airport,22.6546993255615,88.4467010498047,IN,Kolkata
COH,VECO,Cooch Behar Airport,26.3305,89.467201,IN,Cooch Behar
DBD,VEDB,Dhanbad Airport,23.8339996337891,86.4253005981445,IN,
RDP,VEDG,Kazi Nazrul Islam Airport,23.6225,87.243,IN,Durgapur
DEP,VEDZ,Daporijo Airport,27.9855003357,94.2228012085,IN,Daporijo
GOP,VEGK,Gorakhpur Airport,26.7397003174,83.4496994019,IN,Gorakhpur
GAU,VEGT,Lokpriya Gopinath Bordoloi International Airport,26.1061000823975,91.5858993530273,IN,Guwahati
GAY,VEGY,Gaya Airport,24.7443008422852,84.9512023925781,IN,
IMF,VEIM,Imphal Airport,24.7600002289,93.896697998,IN,Imphal
JRG,VEJH,Jharsuguda Airport,21.9135,84.0504,IN,
PYB,VEJP,Jeypore Airport,18.8799991607666,82.552001953125,IN,Jeypore
IXW,VEJS,Sonari Airport,22.813786,86.169739,IN,Jamshedpur
JRH,VEJT,Jorhat Airport,26.7315006256,94.1754989624,IN,Jorhat
KBK,VEKI,Kushinagar International Airport,26.776534,83.889214,IN,Kushinagar
IXQ,VEKM,Kamalpur Airport,24.134325,91.810769,IN,Manik Bhandar
IXH,VEKR,Kailashahar Airport,24.308657,92.00768,IN,Kailashahar
IXS,VEKU,Silchar Airport,24.9129009247,92.9786987305,IN,Silchar
IXN,VEKW,Khowai Airport,24.061899,91.603897,IN,Khowai
AJL,VELP,Lengpui Airport,23.840599,92.619698,IN,Aizawl (Lengpui)
IXI,VELR,Lilabari North Lakhimpur Airport,27.2955,94.097603,IN,Lilabari
LDA,VEMH,Malda Airport,25.01018,88.126917,IN,Malda
DIB,VEMN,Dibrugarh Airport,27.4839000702,95.0168991089,IN,Dibrugarh
DMU,VEMR,Dimapur Airport,25.8838996887,93.7711029053,IN,Dimapur
MZU,VEMZ,Muzaffarpur Airport,26.119101,85.313698,IN,Muzaffarpur
IXT,VEPG,Pasighat Airport,28.064786,95.336952,IN,Pasighat
PAT,VEPT,Jay Prakash Narayan Airport,25.591299,85.087997,IN,Patna
IXR,VERC,Birsa Munda Airport,23.3143005371,85.3217010498,IN,Ranchi
RRK,VERK,Rourkela Airport,22.256571,84.815193,IN,Rourkela
RUP,VERU,Rupsi Airport,26.141867,89.907892,IN,Rupsi
TEZ,VETZ,Tezpur Airport,26.7091007232666,92.7846984863281,IN,
VTZ,VEVZ,Visakhapatnam Airport / INS Dega,17.723506,83.227729,IN,Visakhapatnam
ZER,VEZO,Ziro Airport,27.588301,93.828102,IN,Ziro
BZL,VGBR,Barisal Airport,22.8010005950928,90.3012008666992,BD,Barisal
CXB,VGCB,Cox's Bazar Airport,21.4521999359131,91.9638977050781,BD,Cox's Bazar
CLA,VGCM,Comilla Airport,23.4372005462646,91.189697265625,BD,Comilla
CGP,VGEG,Shah Amanat International Airport,22.249599,91.813301,BD,Chattogram (Chittagong)
IRD,VGIS,Ishurdi Airport,24.1525001525879,89.0494003295899,BD,Ishurdi
JSR,VGJR,Jessore Airport,23.1838,89.160797,BD,Jashore (Jessore)
RJH,VGRJ,Shah Mokhdum Airport,24.4372005462646,88.6165008544922,BD,Rajshahi
SPD,VGSD,Saidpur Airport,25.7591991424561,88.9088973999023,BD,Saidpur
TKR,VGSG,Thakurgaon Airport,26.0163993835449,88.4036026000977,BD,Thakurgaon
ZHM,VGSH,Shamshernagar Airport,24.398333,91.916944,BD,Shamshernagar
ZYL,VGSY,Osmany International Airport,24.963832,91.864843,BD,Sylhet
DAC,VGZR,Hazrat Shahjalal International Airport,23.843347,90.397783,BD,Dhaka
HKG,VHHH,Hong Kong International Airport,22.308901,113.915001,HK,Islands
HHP,VHST,Shun Tak Heliport,22.288868,114.152369,HK,Central and Western
SPB,VI22,Charlotte Amalie Harbor Seaplane Base,18.3386001586914,-64.9406967163086,VI,Charlotte Amalie St Thomas
SSB,VI32,Christiansted Harbor Seaplane Base,17.747200012207,-64.7049026489258,VI,Christiansted St Croix
AGR,VIAG,Agra Airport / Agra Air Force Station,27.157683,77.960942,IN,Agra
IXD,VIAL,Prayagraj Deendayal Upadhyay Airport / Bamrauli Air Force Station,25.4401,81.733902,IN,Allahabad
ATQ,VIAR,Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,IN,Amritsar
AIP,VIAX,Adampur Airport,31.4338,75.758797,IN,Adampur
BKB,VIBK,Nal Airport,28.0706005096436,73.2071990966797,IN,Bikaner
VNS,VIBN,Lal Bahadur Shastri Airport,25.452129,82.861805,IN,Varanasi
KUU,VIBR,Kullu Manali Airport,31.876699,77.154404,IN,Bhuntar
BUP,VIBT,Bhatinda Air Force Station,30.2700996398926,74.7557983398437,IN,
BEK,VIBY,Bareilly Air Force Station,28.4221000671,79.4507980347,IN,Bareilly
IXC,VICG,Chandigarh International Airport,30.6735,76.788498,IN,Chandigarh
KNU,VICX,Kanpur Airport,26.404301,80.410103,IN,Kanpur
DED,VIDN,Dehradun Jolly Grant Airport,30.189243,78.176651,IN,Dehradun (Jauligrant)
DEL,VIDP,Indira Gandhi International Airport,28.55563,77.09519,IN,New Delhi
DHM,VIGG,Kangra Airport,32.1651,76.263397,IN,Gaggal
GWL,VIGR,Gwalior Airport,26.2933006286621,78.2277984619141,IN,Gwalior
HSS,VIHR,Hissar Airport,29.1793994903564,75.7553024291992,IN,
JDH,VIJO,Jodhpur Airport,26.2511005401611,73.0488967895508,IN,Jodhpur
JAI,VIJP,Jaipur International Airport,26.8242,75.812202,IN,Jaipur
JSA,VIJR,Jaisalmer Airport,26.8887004852295,70.8649978637695,IN,
IXJ,VIJU,Jammu Airport,32.688849,74.838152,IN,Jammu
KQH,VIKG,Kishangarh Airport Ajmer,26.591007,74.812956,IN,Ajmer (Kishangarh)
KTU,VIKO,Kota Airport,25.160200119,75.8455963135,IN,Kota
LUH,VILD,Ludhiana Airport,30.854700088501,75.9525985717773,IN,
IXL,VILH,Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501,IN,Leh
LKO,VILK,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,IN,Lucknow
IXP,VIPK,Pathankot Airport,32.233611,75.634444,IN,Pathankot
PGH,VIPT,Pantnagar Airport,29.0334,79.473701,IN,Pantnagar
SLV,VISM,Shimla Airport,31.0818,77.068001,IN,Jubbarhatti
SXR,VISR,Sheikh ul Alam International Airport,33.987099,74.7742,IN,Srinagar
TNI,VIST,Satna Airport,24.56262,80.852927,IN,
VIV,VIV,Vivigani Airfield,-9.30333333333,150.318888889,PG,Vivigani
VJQ,VJQ,Gurue Airport,-15.5062,36.9904,MZ,Gurue
AOU,VLAP,Attopeu Airport,14.793056,107.045278,LA,Attopeu
HOE,VLHS,Ban Huoeisay Airport,20.2572994232,100.43699646,LA,Huay Xai
LPQ,VLLB,Luang Phabang International Airport,19.8973007202148,102.161003112793,LA,Luang Phabang
LXG,VLLN,Luang Namtha Airport,20.966999,101.400002,LA,Luang Namtha
ODY,VLOS,Oudomsay Airport,20.6826992034912,101.994003295898,LA,Oudomsay
PKZ,VLPS,Pakse International Airport,15.1321001052856,105.78099822998,LA,Pakse
ZBY,VLSB,Sayaboury Airport,19.2436,101.7093,LA,Sainyabuli
ZVK,VLSK,Savannakhet Airport,16.5566005706787,104.760002136231,LA,
NEU,VLSN,Sam Neua Airport,20.418399810791,104.067001342773,LA,
VNA,VLSV,Saravane Airport,15.7094392077,106.410698891,LA,Saravane
THK,VLTK,Thakhek Airport,17.377917,104.857378,LA,Thakhek
VTE,VLVT,Wattay International Airport,17.9883003235,102.56300354,LA,Vientiane
XKH,VLXK,Xieng Khouang Airport,19.450001,103.157997,LA,Xieng Khouang
XIE,VLXL,Xienglom Airport,19.6203,100.815332,LA,Xienglom
VMI,VMI,Aeropuerto Nacional Dr. Juan Plate,-22.160073,-57.943633,PY,Puerto Vallemi
MFM,VMMC,Macau International Airport,22.149599,113.592003,MO,Nossa Senhora do Carmo
VDH,VN-0001,Dong Hoi Airport,17.515,106.590556,VN,Dong Hoi
BJH,VNBG,Bajhang Airport,29.5389995574951,81.1854019165039,NP,Bajhang
